original_index,true_label,predicted_label,actual_review_score,text
10940,0,1,3,use tee pitch bought thinking boy would use practice without needing worked still help make sure shooting right angle hit find sweet repetitive spot ready play ball boy hit better pitched opposed used tee latter mainly hit tee instead ball attributed skill level product four years old time perhaps older may able use better overall feeling better suited pitching
10958,0,1,3,cord thin stretches like cord remember kid daughter satisfied arrived time good price
10968,0,1,2,fiveyearold daughter asking guitar quite time chance try disney princess mini guitar thought would great excited first within minutes strumming small plastic ukulele asked buy real guitar theres nothing exactly wrong childs toy one expect satisfy desires real guitar seems best suited threeyearolds less judgmental play timeits pretty small fiveyearold even intense love disney princesses things pink make appreciate toy parents note fourstring relatively quiet tuned degree made pretty cheap plastic dont expect last long especially child rowdy toys child perhaps ages two four really loves disney desires guitar bad toy prepared asked real guitar sooner later
10970,0,1,3,great little engine son already thomas engines refused acknowledge fact thomas pupils smaller thomas toys
10985,0,1,3,great book babies starting play books son loved turn pages press buttons enough pages beyond months old longer keeps son interested long great purchase earlier
10995,0,1,3,leappad real tablet keep mind tell kids learning toy disappointed kids love games educational value provided top notch tablet fairly durable easy hold young kids year old able quickly start using drawback tablet lacks otherwise basic tablet features wifi must connect computer download apps addition app market place leappad expensive anyone used paying apps android itunes app store typical app costs steep overall may find use buying cheap android tablet android app store buying durable case screen protector leappad great educational toy real tablet
11000,0,1,3,niece excited receiving toy sheer size product awe inspiring camper tons features bathroom horse trailer camp fire television etc niece played hours wanted take trips average rating plastic used thin imagine part reason would heavy given size camper flimsiness already started cause problems mirrors camper come three days play several smaller parts camper feeling precariously loose hefty price tag would want product going last perhaps intended receiver older would big issue younger end spectrum may problems overall fun toy doubt longevity
11003,0,1,3,olivia dream role play set simple yet fairly fun dress collection aimed fans television program olivia set includes several items accessories like tutu slippers crown telescope items encourage kids change different role let imagination run freethe olivia dream role play set two sets accessories one princess dress one adventurer girls like options tend toward princess set accessories tutu slippers crown favorites like items well two sets single package good two kids means fun without fighting gets enjoy dress set items two satisfiedthis dress role play set fun girls like issues dress set main one simply many items included trunk small surprised saw first time upon opening trunk noticed small size made sense given small size included items actual clothing sets role play kit tutu closest item actual piece clothing still limited lack complete outfits frustrate children parents alike purchase expecting something moremy girls enjoy olivia television program like play dress lukewarm olivia dream role play set items quite small dont buy expecting something incredible add clothing items set would much better considering low price isnt bad enough good qualities award small recommendation
11017,1,0,4,balance bike looks good held pretty well months took couple weeks daughter got used really get going iti like design light weight enough carry one daughter needs break steer like normal bike somewhat limited range side side movement front wheel good prevents child making really sharp turns may lose balancei used crayola chalk came bike wiped right without problemsthe downside far price sometimes find bike damaged box item manufacturers website huge discount found purchasing amazon bike damaged box
11020,0,1,2,got help son learn crawl makes sense learn crawl something soft like carpet ball doesnt roll move well carpet addition annoying general son enjoy much would recommend
11022,0,1,3,ordered two give gifts one recipients immediately invited play game way difficult rare ball would anything go one four huge holes outs pretty large laid common paths balls would follow backed wooden blocks make even harder avoid contrast much smaller holes hits behind obstacles rather front paths hit ball would ordinarily take bat lead without cut outs difficulty game way high makes frustrating game playotherwise thing looks great useful display piece desktop something setting little tricky certain pieces grandstand need manipulated fit belong way popping id really recommend setting leaving untouched display long period timei say gift recipients happy thing even discovering frustrating want like wish could say behalf unreasonable difficulty really huge problem one batshaped paddle affect path ball theres much skill involved really luck draw whether ball lands hit odds pretty steeply buy looks certain old school charm expect pitchers duel every time try play
11037,0,1,3,like others stated purple part wheels come easily well glue get around old uses bracelets dont know made two seperate pieces since serves purpose removable also hard steer little ones like base shouldnt break time soon seems pretty durable going since older boy isnt always gentle toys
11046,0,1,1,never receive product ordered october paid never heard anyone asked send product flustrating looks like great product
11047,0,1,2,mean pieces dont click together way legos putting pieces together could feel getting irritated amount pinching force required fact ten minutes hand feeling bit numbwhile picture makes look like legos reality far far differentalso set wasnt fun couldnt figure giant gorilla angry expression heckola going human banana man even came banana man concept seriously seems bit creepy childrens toy fruit shaped human edibles really fun kiddosanyways addition tasty human banana theres woman driving jungle transport banana top guess shes trying entice giant angry gorilla away banana man piece fruit roughly th banana mans size doesnt seem likely might crazy enough worktheres random exposed pipe work guess kids get tired angry gorilla vs banana man antics move onto shoddy plumbing dramaall best toy
11052,0,1,3,really cute doesnt stay connect tub girls still play stand side tub slide part go shipping great
11054,0,1,1,anyone even buy stupid thing anymoremy daughter looks cute nearly lost large chunk hair rotating wheelsits box somewhere
11058,0,1,3,ordered product company paid dollars one amazon offering prime account photo depicts original gloworm one wanted get daughters broken one loved received new edition depicted several photos completely different face cute opinion little irritated paid extra money item could gotten less amazon
11059,0,1,2,works good looks good kid loves itjust simply toy considering low volt flashlight best
11068,0,1,3,received time nicely packed remote toy older children would recommend toy children parts look like would break easily controls little hard use younger children bought grandson feel best suits older children little complicated use age expensive also yr old
11090,0,1,1,minutes yoyo spins circles cant even perform simple sleeps either spins circles trying go stays sleep wont come back definitely need get better quality yoyo want anything point cant even yoyo without tricks havent even used minutes
11097,0,1,2,thought would like etchasketch paper scratch designs like carbon paper anybody remember styluses different types ends total designs put screen get see colors year old granddaughter played get sheets paper even though box says sheets included amazon sell disappointing see buy another product use one pretty done definitely selfcontained
11102,0,1,3,type toy looks great year olds work spatial perception causeeffect etcyou set gears several configurations figure parts move specific set cant build lot different contraptions set gears different spatial configurationsconceptually seems great young kids something somewhat limited older kids pieces durable high quality problem pieces fit tight really hard nearly impossible little hands assembling manipulation adult needs put together toy help child move pieces opinion value toy goes away could modify pieces slightly little kids could actually play instead looking would wonderful toy
11114,0,1,3,got grandson bright six year hold loved concept needed help putting togethertoo many small pieceswe missing quite pieces makes building frustratingas far amazon service would give highest rating
11118,1,0,4,disappointed doesnt come string good kite without string couldnt added charged bit
11120,0,1,3,love playmobil many setswhen purchased clearly favorite many monthshowever longterm use son doors stay tried everything short duct taping back together finally pitched garbage lo behold son went got trash likes much theres way keep toys insidethey really could made much durable would star toy quality greatly improved
11123,0,1,1,clearly people designed horrendous contraption hate parents hands loudest toy son ever received took balls helped still loud even ten dollars known horrible never would purchased month husband couldnt stand made thing disappearthis definitely one worst toddler toys ive ever seen
11136,1,0,5,read reviews first disappointed daughter soninlaw said homework nicest one seen
11143,0,1,3,fun game matching cards super thin bend easy cardboard type cards used matching games thin thinner deck playing cards
11152,0,1,2,two one cracker barrel works awesome brand doesnt tornado like pass
11155,0,1,3,bought set ducks dog loved trying catch rubber duck last year sadly doesnt like hard plastic even tendency chew things would make dangerous mouth shatter one digestive tract sharp plastic would bad glass since ordered actual rubber ducks happy intend repurpose remaining ducks bday party games usable really wanted
11162,0,1,1,ordered theyre advertised neon face pain sticks package contain neon colors looks like standard crayon colors definitely misleading advertisement product submitted refund colors seen get
11165,0,1,3,got grandson looked much bigger photo still nice bought castle
11170,1,0,4,kids boatload imaginext products purchased new received handmedowns like one received sample products since ten imaginext playsets family room floor given time safe say fans product line easily compare new set come beforethis smallish play set two main parts small blue spaceship launch pad one small astronaut figure comes set companions enemies play bit surprised fact well bit disappointed seems every mid largesized play set two character figures included makes set fun play whether child playing hisher friend figure removable space helmet really isnt big deal one knickknack keep track personally would preferred helmet permanently attachedthe launch pad several moving parts including docking clamps fuel hose transporter beam personnel lift ball turret shoots small plastic rocket projectile naturally astronaut placed transporter ball turret personnel lift load spacecraftthe spacecraft pretty small would preferred larger son seemed ok way clear plastic cockpit canopy raised seat astronaut inside spaceship several buttons pressed activate number features one button launches plastic projectiles kind used ball turret one button extends four small red wings bottom craft last button activates samll red light top spaceship accompanied sound effects phrases alpha explorer ready go right target time go home ships color scheme blue top grey bottom accents red placed upright launch position stand freelypersonally dont like little set nearly well kids imaginext sets youngest son seems like well better rest guess best recommendation give little boys similar tastes son likes son probably would rate product threestar item grading based personal opinion however since son would clearly give fivestar rating average two give fourstar ratingone last thing point product battery powered comes required batteries necessary power unfortunately included batteries unit doa pretty disappointing product brand new assume pretty much came straight house manufacturer must cheapest batteries ever made didnt even juice last weeks without ever used
11172,0,1,1,ok every decent company willing improve quality products least put effort rereleased past product yet hasbro failed see necessarity breakdown major complains deadpool x factor monotone color im cool level shading applied mean seriously wan na single color character please apply least levels shading garddamn foot ankle articulation applied figures line deadpool bearly pose dynamic poses hand still cannnot hold katana firmly wtf hasbro
11184,0,1,1,large square cardboard box plastic shell encase small rectangular plastic game opened box thought items missing package much larger game visible instructions visible anywhere rear box picture family four man woman girl boy mouths agape appear thrilled opportunity slap large turbo slam button family look like people box never opened mouths like people box love play scrabble game nothing us fingernails broken attempting slide drawer contained playing cards instructions difficulty inserting aaa batteries screwdriver turbo aspect game includes music sound effects cool features boost action high gear game advertises simply cheaply made loud annoying much original scrabble slam box written ways play go could find anything website even recognized game therefore saw nothing ways play adults thought sounds product annoying doubt young children would entertained long game would consider giving gift including toy drive children recommend game
11192,0,1,3,good challenging puzzle surface provided make puzzle problem would stay flat carpet child plays time
11197,0,1,3,right crowd right mood forget scoring could fun game played mixed group adults kids age range instructions detailed simplified scoring weird threw altogether ended free time act silly circus fans nose really something gave us permission silly random clown noses house pop odd times anyway regardless whether playing game anyway good way loosen connect get glimpse others minds see different perspectiveszabmondo reputation maybe good sales people creating fun family games find always fall short advertising one way another one also left feeling way opinion game clear instructions clear winner point fun wasnt exactly
11219,0,1,3,pretty fun playset basically dollhouse floors rooms removable megablok tiles stick megablok furnature blocks ontoas concept think works well playset even comes two hello kitty figurines nice dont think wise advertise good ages ton small parts bricks tiny lamps cupcakes size pea etc yearold almost immediately scattered never found againits fun toy id personally wait kid little older buying
11220,0,1,2,purchased grandson christmas found could get local store town cheaper disappointed shopped around
11223,0,1,3,game fun times gets really boring would much better could vary cards little doors different kinds matching way kids havent found challenging like playing balls though opening doors key
11236,0,1,3,miles year old grandson state called say liked toy mother said enjoys
11239,0,1,1,one favorite childhood toys daughter got christmas half time sound comes spins plus much smaller many animals
11260,0,1,1,want buy look second hand saw craigslist dollars pieces worth new thing rip pos dont know kept furniture mine fallen apart many times cant find parts comfortable saying hate castle reason kept gift girls birthdays monthes buy dollars worth
11269,0,1,3,count group marginally satisfied product build quality layout invites treating like drum set actually press quite hard buttons doesnt appear durable enough handle sort abuse see reviews specifically stating targets ages aside think basic idea good one flash practice like great extremely effective kids wish execuation would sound robust
11271,0,1,1,twenty dollars single lego minifigure dual golden swords thanks price outrageous unfortunately availability limited lloyd characterlego seperate standalone set lloyd newly released calledlego ninjago lloyd zx get lot money set ridiculous itemhowever even item gave negative review also way overpriced legos expensive get much money actually go buy thelego ninjago epic dragon battle goes around time buy stand alone ninjagos sets like much money tied product get much value money epic dragon battle set
11280,0,1,3,really want like leappad kids unfortunately misses mark secondgrade teacher hopefully lend credibility review terms educational meritsheres breakdownprosit seems well built read broken yetit keeps kids entertained lots things dothe books great child comes word cant read click read course books expensive small locked device certainly gonebrokenobsolete couple yearsthe videos great expensive reasonable compared educational dvds teach phonics number sense educationally soundconsthe downloadable games apps expensive dont offer good value price example daughter downloaded train game beat minutes compared almost anything else ipad physical books educational dvds jump rope etc enough bang buckthe system incredible slow kids dont seem mind sure notice itthe system burns batteries like crazy takes aas replace every days wouldnt big deal except dont really let kids use muchthe leappad builtin virtual pet earn buy things ive never fan children take care virtual pets ie watering washing etc brings another point unless watching closely many choices child make learning involved ironically paying close attention probably something together child opposed watching play electronic deviceand finallythe reason parents would buy games educational value unfortunately dont see much example math dice game kids roll three dice try make biggest number classic game use classroom classroom game child supposed place dice places order create biggest number learning place value leappad version isnt even mention place value whole point game instead child rolls dice places biggest smallest computer turns number ie without explaining whats happening game continues may sound like big deal essence teaching child course true reinforces common mistake children makeanother exampleon alphabet stew game children supposed find words grid bogglestyle list words ie kids must find strangely child taps three letters grid spell word doesnt even say word loud spell word dont learn word theyre spelling things like make question hired make apsin conclusioni wouldnt recommend product learning device unless plan purchasing books videos said could get books videos without device want something keep kids busy small intervals might trick
11290,0,1,3,little boy named alex loves getting products company bright colorful board weve couple years paint hasnt chipped sturdy enough grown person use son tire quickly wants able move around theres much board except rock back forth maybe better toddler
11304,0,1,3,great bus toy lasted son loved popping little figures bus zooming bus around floor three little wooden circles broke pop people holes play particularly hard
11308,0,1,3,normally dont give products poor rating nothing wrong amount bloks bag simply isnt enough bought supplement mega bloks play n go table bit disappointed bloks bag granted clearly says bag many bloks inside someone majority shopping online considering first mega bloks purchase bloks isnt many youre looking product please aware small bag mother soon three boys would recommend getting larger bag last thing want building something run materials wheres fun
11313,1,0,5,got item daughter months old played daily basis least six months row days minutes days minutes long consistent enough justify price dont see child arm stuck almost impossible must agree negative reviews kind noisy disturbing minus would balls enough supplemented similar balls another toy balls popping constantly daughter really good time around years old called baby toy though strongly recommended children months
11317,0,1,2,really poor quality break really easy rubber tips actually make painful get shot w onei found darts foam dollar tree prefer
11331,0,1,2,purchased stuffed animals last years webkinz cute made well stuffed animals paying name quality product better choices stuffed animalsof course child webkinz
11332,0,1,3,case many plastic toys light involve balls toy especially interesting fun year old month old first minutes taking packaging fact ive never seen month old want play something badly however half hour novelty wore neither child since interested occasionally enjoy making balls jump happens tail pulled balls belly lion chasing fun playing together lasts minutesif child interested putting balls lions mouth help himher learn count four different languages since neither children interested putting balls lions mouth educational value limited seems like especially durable toy give high marks durability
11349,0,1,3,dolls useless bodies sit isnt really benefit full outfit get couple bucks worth investment otherwise pass
11361,0,1,2,son received birthday gift never played child familiar original couple major things wrong toy main gripe installed fit back original box thats recipe losing beanbags comes makes cleanup difficult im tempted toss thing across garage trashcan ill probably end donating childs preschool avoid putting another giant piece plastic crap landfill
11362,0,1,3,daughter got birthday gift adorable however man hard color spent hour stacking reorganizing went color really need press hard get sort color come paper light colors worst far stacking goes tons fun daughter thinks finger puppets
11366,0,1,3,one kids really really excited play everything kid could ask play doh trucks together get brick log colored play doh various molds extruders truck allow kids make neat things pretend construction site three kids really enjoyed play set twice however admit really really hard clean play doh gets stuck wrong places end needing quite creative get hardens colors come set perfect making tough construction looking bricks run purple blue bricks dont feel right probably keep earth tone colors hand encourage kids pretend building pluto neptune fact purpose soil maybemaybe head heels love play doh sort kid might lasting power kids didnt ask playing twice honestly clean wasnt sad itthis isnt bad toy thus stars needs find right home would definitely purchase kid ages knew loved play doh construction trucks would probably throw extra cans earth tone play doh well lot fun comes making bricks
11367,1,0,4,year old got game christmas along learning system doesnt paticlarly like one much games hes gottenmy year old also tried game got frustrated mr pencil really picky getting lineshe doesnt give kids much slack error tried thought really educational
11372,0,1,3,first time opened game brother law started play blown away game difficult struggled stay alive fights ultimately brought us death sat back smiled went game next time game walkthrough completed quests ease sat back bedazzled right vs wrong gametruth played game plays way difficult times easyi ordered expansion promises fix issue longer exploit abilities win game easily according reviews least post one recieved gameso suggestion would want great coop game pick one easy enough introduce players reminds partially pandemicif want hard game pick expansion game one go seen expansion completes entire experience
11379,0,1,1,made europe usa per search criteria made israel usa china hmmmmmmm cadmium lead melamine pick poison either way kid getting gift china
11385,0,1,1,first thing want point majority star reviews product appear written manufacturer conveniently people wrote also posted star reviews games manufacturer written reviews also read reviews clearly marketing spin highly unethical practice immediately recommend boycott games manufacturerthat said another reviewer mentioned clearly game play youre drinking better wait till youve cards super lame literally point klondike theme really great way make friends want go homeis game really star bad probably due unethical practices manufaturer reviewing product forced give star review never buy anything manufaturer
11389,0,1,3,ever play tictactoeyeah coursebut dont anymorenowhybecause boring gameits always tiethat conversation movie war gamesand perfectly sums feelings board game urban mythhow play thisit sounds simple enough goal travel around city blocks collect letters correct answers questions either truths myths get confusing pretty quicklyone person card reader changes turn question read players vote truthmyth cards players advance one square everyone guessed correctly player doesnt guess correctly moveif one gets question right card reader moves one space incorrect answer confused yetif player gets question right category board matches category read card player gets move keep card whoever spells true myth first winnerour reactionfirst truthmyth cards arent sturdy weaker deck cards greater chance get creased rippednext common trivia board games goal reach moving pieces around boardbut doesnt happen keep going around bland board different city blocks trying collect letter cards moving pieces feels kind unnecessary honestwe noticed questions phrased way answer pretty obvious examplethe premier illfated xtreme football league leastwatched event history primetime network programmingthe use illfated question leans toward true answer question simply said premier xtreme football league leastwatched event history primetime network programming would vague little harder guesswe also felt questions place younger players ones belowan oklahoma city rapist sentenced years behind barsiranian women enrolling american microbiology classes order build biological weapons mass destruction release usa man known slavemaster internet murdered women focus fbi manhuntillinois senator barack obama muslim radicaland crown jewelaction star sylvester stallones first role leading man porno flickfinally majority game us anyway spent breaking ties two players qualify keep letter card reader draws another card asks another question one person gets question right questions obvious answers ties kept happening overand overand ties could broken much easier including single die two players choose numberall game okayit interesting questions sparked conversations got bored quickly every question ended tiefun limited time
11394,0,1,3,overall play set ok part flat board image pasted city buildings give extra dimension dont give enough streets grassy areas dirt areas flat also found buildings came board little easily even fell slightest nudge use button images accurately located response sensors think would little nicer buttons actual buttons press board vibrated something pressed say favorite part board skid marks pavement moving car turn road skid marks board sense car tire screeching noise least favorite part play set kids using boards turn mesh noises irritating sound quality coming speaker isnt great would expect childs toyprosskid sounds automatically play moving car around cornerimage used background sharp clear accurately placed boardconsthe city buildings dont stay board wellmultiple users cause cluster noise
11402,0,1,3,got year old christmas probably favorite gift sturdy pieces right size little hands problem set top door cockpit bottom door vehicle stored fall easily simply stay normal play fact basically fall open either looking doors playing playing without case cant hold astronauts vehicle would given stars otherwise
11412,0,1,2,looking basic kitchen thing makes noise burner twist knob one way sizzles way boils comes coffee pot cant take top cordless phone pretend buttons sticker buttons white plates white coffee mugs gray forks gray spoons gray butter knives cant move water faucet sink oddly shaped oven knob clicks turn microwave small cant even put plate comes kitchen cabinet sinkvery small hard find things fit without falling microwave stove refrigerator big sticker fake drawer sink everything sticker itits durable compact fun play
11415,1,0,5,brought two one would interact computer though disappointing kids however worked every way
11419,0,1,3,loved bright colors simplicity toy montholds christmas stocking unfortunately baby far less impressed three days yet reach even take ive tried interest older child loves sitting helping sister play baby toys similarly unimpressedwe several haba baby toys get almost daily use kringelring bear ring top list one whatever reason sadly holds appeal little ones
11425,0,1,2,isnt enough sticky stuff use stars dont seem glow long
11445,0,1,3,thus occupied year old briefly gap long also wand falls lost
11460,0,1,1,packaging product write science lab looks promising description says young scientist use household items engaging experiments yeast purple cabbage borax also known salt boric acid used kitchens control cockroaches ants single disposable diaper laying home kit may interest suggest magic school bus youngscientist clubkits oneoff items like agar gel crystals includedthis product way overpriced given many uncommon bulksized items must purchase make experiments work one easiest cheapest science experiments kids diet soda mentosgeyser kitwe picked grocery aisle five bucks including liter sodabut biggest missing ingredient kit lack girls represented materials describing experiments every single one otherwise well written interesting page booklet features boy seriously larry summers former harvard president said dearth women science engineering due aptitude discrimination socialization help design kitat impressionable target age older science projects accessible affordable interesting smartlab product misses three counts deserves star stick ms frizzle diverse crew genderfreesciencefun
11462,0,1,3,hitting balls lot fun fall xylophone makes cool sound roll xylophone crazy tune wont let play xylophone doesnt teach way musical instrument hohner glockenspiels sound perfect
11463,0,1,3,daughter interested minutes suspect change gets bigger distract cries without stopping music lights interesting hasnt figured yet make go son stole time sleep thats really benefit weve gotten nowit cute volume control awesome
11487,0,1,3,took friends house treat mature twoyearold doesnt toys mouth embarrassed tremendous mess dough made little crumbled pieces scattered everywhere though easy sweep floor dough isnt sticky like playdohi prefer playdoh moon dough crumbly dusty found difficulty work played hour thats lot kneading never got soft like looks video couldnt really shape anything without using molds molded pieces crumbled easilyim giving toy four stars twoyearold loved loved putting dough pizza oven turning handle watching toppings fall cutting little plastic knife
11504,0,1,2,would love give toy four five stars cute durable says childs name loves play although bought turned two didnt really get hang months olderthere however reviewers mentioned major flaw amount memory space practically nonexistent fit books time device recently purchased get ready read series device fit one books along major disappointment wish read reviews regarding thisadditionally books little pricey almost eachwish memory space
11506,0,1,3,game really cute year old love batteries operate barking dog die quickly havent easily found replacements
11508,1,0,4,two dizzy dancer sets one little bit cheaper onefurreal friends dizzy dancers deluxe dance studioand daughter prefers one spin n glow allows create different set ups place ramps different areas options spin dizzy dancers one allows dancers spin little better sometimes hard time getting dancers follow track one one much easier indentation spinning slim track well bumpy get stuck complaint would really hard time getting purple slidecatwalk click yellow stand without falling decided permanently glue together falls apart easily really minor set back pieces lock fine stay together play glowing dance floor cute would even better played music hey better nothing would recommend girls younger hard time concept pulling cord placing set dance daughter mess awhile got oldest age would go maybe think would simple hold attention child older wish instead talking plastic theres reason much part vine program got free personally wouldnt paid store fun whatnot feel little overpriced id wait sale im sure come always fur real products
11509,0,1,3,yes received toy free still shocked price found example disney little princess castle originally retailed price came two princesses much interactive main thing child likes slide things slide toy adorable wish handle something could use carry close use ship case something also wish come least one doll also wish one interactive button would something first think toy comes tons additional add ons really stuff inside reminds junk buy fill goodie bags birthday parties mean dont get wrong daughter really likes also loves play empty box okay even okay putting together every single little piece saw much really worth
11539,0,1,3,lego toys feint heart young directions sometimes difficult rely picture box help get right would recommend year old older really cant make anything else either make whats box bought make muslims angry apparently get riled another childs toy
11548,0,1,3,add item good price good introduction brush set use lets see long lasts
11574,0,1,1,love leapfrog toys daughter loves ones educational durable toy first choice take us vacation hotel plane mistake concept good however many things need improvement books use thin cardboard pages daughter destroyed pages week also turn page press go reader know page frustrated daughter would turn pages touch pages reading previous page little fun card included book occupied short daughter likes things even tried help ended frustrated anything went bought fisher price learn music much success instead saving daughter little older able control better good toy feel better suited children old enough exhibit patience toy requires properly play daughter almost smart one toy truly frustrated upset point shed throw aside play something else
11579,0,1,3,son loves theyre pretty big pain clean well really need fully disassemble want use pipe cleaners get every bit pieces use
11589,1,0,4,bought toy little girl although young right thought idea really cute based reviews thought would get xmas looking toy make sure shop around retails around seen online almost look forward old enough enjoy
11593,0,1,2,kids like ipad games like wheres water great puzzle game ipad transition gameboard leaves lot desiredunboxingthe board basetub whole lot pieces pegs balls cards obstacles etcreviewas reviewers indicated game beastly thing put together every piece see pictures needs attached gameboard think pegboard toolshed imagine got whole bunch tools needed hung pegboard time yep thats much fun put gameboard togethereverything part holds tight first time use however put game back box must disassemble subsequent times reattach everything course pieces looserthe game pretty simple pull card release marble see gets swampys tub easy learnthe game best played year old younger ones knock lot pegs bump board wrong wayoveralli cant say recommend game online versions blast disney well capitalized computer game authorized poor representation board game form cant go wrong plinko unless game recommend game except maybe diehard wheres water collectors
11598,0,1,3,lot color wonder products excited try found frustrating general color slow show quite faint glitter fun shows color well toddler sits wondering color going show takes joy product away scenes feature favorite disney princesses artwork done would look nice enough display glittering glory dont think would buy fun product use one time
11605,0,1,2,weve doll crib almost year gotten worse really heartbreaking daughter loves crib initially put together problem even center board bed part staying intact even used glue day always pops frustrating year old isnt even rough crib yet babies always falling right doors stopped working within month pieces came apart one one took catch let swing freely forget crib mobile first thing get tossed durable would perfect adorable little crib right size cute tieon bedding fits perfectly next toddler bed alas picking hard plastic crib replace xmas im sure shell much happier babies stop bumping heads recommend buy something durable start tooi also picked mine another site insisted buying product suggest shopping around still overpriced
11607,0,1,3,year old really enjoys toy plays lot although correctly enjoys voice action plane voice plane loud adjustable placed tape speaker decreased sound half making better everyone controller one hand held wings wing show make plane move forward push button hand held wing thumb tilt direction want plane move got really frustrated trying husband son couldnt need lot space get going works well outside good place start son likes carry plane around antenna far broken tells durable toy isoverall think toy would much fun standard rc controller easier kids grown adults operate
11626,0,1,3,child board games popular family entertainment classic battleship game popular kids couple reasons first classic sank battleship commercials saturday morning cartoons thought absolutely hysterical invoke phrase mockhorror parents put us ill never know big thing battleship could play anytime anywhere even car long road trips long took care dump game pieces everywherewhen youre riding back seat across montana distraction welcomethe deluxe movie battleship decidedly hightech updating classic game several respects new game suffers enhanced technology takes much longer set attacking opponent cumbersome old b miss c hit exchanges etc game positive aspects favorite play solo game something absolutely impossible classic game also deny game look feel makes feel lot like youre command something classic game grid ships grid tracked hits misses classic game certain lowtech charm ive noticed kids like ornate look gamemy version game required minor assembly mainly stickers wasnt challenging compared kids games feel like one sucks life batteries pretty quickly thoughall recommended game youre certain age like might prefer track version classic game try explain incredulous kids much fun
11636,0,1,3,original toy story film hit screen children supposed fall love buzz lightyear due amount action loaded action figure retractable wings lasers phrases toy particular toy released prior toy story misses markwhile dont expect every buzz lightyear toy bells whistles wish particular one least one feature karate action comes pressing button buzz back right arm goes karate chopping motion head turns slightly side fun arm doesnt straighten original film buzz helmet sliding open thats features toythe figures legs stiff inarticulate wellthe redeeming quality fact younger children probably enjoy figure around bedtime son received toy gift still prefers playing older sisters eightyearold buzz lightyear toy faded years still talks fires lasersif one light lit would least say infinityand beyond id say figure good purchase however current asking price one real feature selling point id say hold buying figure hits clearance bin number buzz lightyear toys plenty one price
11643,0,1,3,bundles like got largely basic cards stage stage cards even way many older trainer energy cards good us overall good card quality though
11662,0,1,2,even obsessed dual wielding gun worth proslooksgrip nice probably best theregreen dartsconsaccuracyreliabilitycocking trouble hard touch triggerfeather trigger good bad mostly bad
11671,0,1,3,hard perfectly align longitudinal lines upper lower hemispheres globe globe could live naturally add insult injury dropped price since ordered globe two days ago otherwise good globe saw one reviewers submitted photos thought surely globe anomaly unfortunately appears norm based one received could assured next globe would aligned would hesitate return globe moment disgusted manufacturing standards bad outraged charging much money substandard product
11676,0,1,3,five year old boy tried hard put tower together could get supposed marking game confused also taking points either bad things dad put together easily enough reason gave three three stars honestly see game help develop lot skills guess coordination skills one throws ninjas towerthe good thing kept coming back days maybe interested enough
11686,1,0,5,figure cute love daryl show knew get wasnt disappointed
11693,0,1,3,whether youll like tea party set leapfrog probably depend largely feel battery operated toys little ones part im fan battery operated toys typically prefer types toys theyre turned like many educational toys tea party set eliminates need child use imagination sure tea party cute teapot makes sounds changes colors honestly dont think expect child learn much toyas tea set little one may disappointed cant put water teapot pour cups also two little holes one side cup wont tea parties liquids unless dont mind cups dribbling part fun little girls tea party actually drinking water juice tea cups seem like rather difficult find good quality traditional tea party set cups teapot actually use little ones daysthat said almost two year old mildly interested toy likes play pretend food kitchen set little cake set comes fun play really wasnt interested tiny tea cups seems prefer fisher price tea set nearly years leap frog one
11704,0,1,3,bought one sons fascinated human body right first glance cool product book included fun nicely illustrated introduction various parts systems bodymy kids love squish factor little organs fun however arent practical really difficult get squished back guy youre done letting play using resource science lessons homeschool think let free reign would last long also wish better way storing gummy organs going get dusty quickly weve opened probably end getting shoeboxsized plastic tub keep box comes isnt going cut
11711,0,1,3,boys needed shin guards soccer games didnt want invest anything expensive didnt know would ever play soccer shin guards great price comfortable hard keep ended sticking inside pair high socks fine
11713,0,1,2,picture many pieces missing cant understand would send something like knowing young children would love crafts great granddaughter looks forward look face need missing pieces cant complete picture heart breaking see
11729,0,1,3,always bit tough review childrens toys pretty hit miss depending child got brio pull along fish toddler seems stage likes drag things behind respect pull along fish exactly supposed bright object captures attention likes wander around house wheels quite round order let fish make slight wobble rolled looks little like fish swimming hands toddler least fish rarely ever rolls usually drug carried swung even rough treatment lasted pretty well complains durability couple pull toys favorite play overall good solid pull toy think children would like
11733,0,1,2,well bucks including whatever costs include disney characters expectas reviewer pointed nearly everything toy disappoints younger child might fun isnt well designed laid savvy buyers find way take money elsewhere
11738,0,1,2,son purchased gun allowance money seeing popular science magazine really excited waited come stock via amazonwhen finally got gun awesome shoots far son loved kick would fire itits great gun nerf fights hurts shot hard manage great noveltymy son record issue cocking firing gunat firstafter weeks owning started problems cocking mechanism would get stuck difficult moveafter weeks would get jammed would fire smoothly husband decided take look gun realized problem bad one firing pin damaged plastic cracked warped firing son didnt play gun excessivelymaybe twice week used mega darts always inserted cartridge correctly never manhandled weapon treated carefully spend hard earned money itneedless say disappointed point gun still fires jams frequently sure much longer last unusable son still loves gun lot wish nerf made durable
11745,0,1,1,like boring little screen good see clearly dissapointed intresing toddler
11749,0,1,2,got month old daughter months loves buckles house hates toy wont touch buckle straps tight give get grip around buckle adult understand use tips fingers around edges toddler use whole handalso buckles cheap difficult toddler snap together point still prefers use high chair buckle dog muzzle buckle easier snap togetherwould recommend wasting money although monkey cute makes good decoration
